         8045514 function calls (7978869 primitive calls) in 9.627 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.009    0.009 parser.py:5(<module>)
    14921    0.005    0.000    0.009    0.000 lex_attrs.py:165(is_lower)
      107    0.001    0.000    0.009    0.000 compute.py:81(_decorate_compute_function)
        2    0.000    0.000    0.009    0.004 textcat.py:1(<module>)
        4    0.000    0.000    0.009    0.002 ops.py:1(<module>)
      695    0.003    0.000    0.009    0.000 scanner.py:858(scan_to_next_token)
        3    0.000    0.000    0.009    0.003 datetimes.py:1(<module>)
      494    0.002    0.000    0.009    0.000 copy.py:258(_reconstruct)
     1802    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
        2    0.000    0.000    0.009    0.004 shape_base.py:1(<module>)
     1317    0.007    0.000    0.009    0.000 inspect.py:2798(__init__)
   3297/5    0.004    0.000    0.009    0.002 util.py:267(convert_recursive)
        1    0.008    0.008    0.008    0.008 tokenizer.pyx:306(_retokenize_special_spans)
    50827    0.008    0.000    0.008    0.000 __init__.py:111(<genexpr>)
      280    0.008    0.000    0.008    0.000 {built-in method posix.open}
      595    0.005    0.000    0.008    0.000 configparser.py:1243(__init__)
        1    0.000    0.000    0.008    0.008 defaults.py:1(<module>)
        1    0.000    0.000    0.008    0.008 feedparser.py:5(<module>)
      270    0.001    0.000    0.008    0.000 pathlib.py:692(_from_parts)
      543    0.002    0.000    0.008    0.000 resolver.py:368(resolve)
   210/20    0.000    0.000    0.008    0.000 util.py:288(<listcomp>)
        1    0.000    0.000    0.008    0.008 cloudpickle.py:1(<module>)
        1    0.000    0.000    0.008    0.008 csvs.py:232(save)
      295    0.001    0.000    0.008    0.000 typing.py:870(__getitem__)
    14921    0.005    0.000    0.008    0.000 lex_attrs.py:161(is_digit)
        1    0.000    0.000    0.008    0.008 subprocess.py:10(<module>)
        1    0.000    0.000    0.008    0.008 series.py:1(<module>)
        1    0.000    0.000    0.008    0.008 attributeruler.py:324(from_disk)
     2623    0.007    0.000    0.008    0.000 <frozen importlib._bootstrap>:112(release)
        1    0.000    0.000    0.008    0.008 attributeruler.py:336(load_patterns)
        1    0.000    0.000    0.008    0.008 reduction.py:10(<module>)
 3043/223    0.004    0.000    0.008    0.000 copy.py:128(deepcopy)
     1448    0.001    0.000    0.008    0.000 scanner.py:179(peek_token)
        2    0.000    0.000    0.008    0.004 constructor.py:3(<module>)
       43    0.003    0.000    0.008    0.000 __init__.py:345(namedtuple)
        2    0.000    0.000    0.008    0.004 collocate_single_text.py:61(calc_mi)
    14921    0.005    0.000    0.008    0.000 lex_attrs.py:173(is_title)
        1    0.000    0.000    0.008    0.008 npyio.py:284(load)
    30263    0.008    0.000    0.008    0.000 {built-in method unicodedata.category}
      105    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1324(_path_hooks)
     1224    0.001    0.000    0.008    0.000 _collections_abc.py:848(__iter__)
    14921    0.005    0.000    0.008    0.000 lex_attrs.py:169(is_space)
        1    0.000    0.000    0.008    0.008 dep_parser.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_dep_parser(void))
      995    0.008    0.000    0.008    0.000 {method '__exit__' of '_io._IOBase' objects}
      121    0.008    0.000    0.008    0.000 {built-in method posix.listdir}
     2833    0.007    0.000    0.007    0.000 reader.py:167(forward)
        1    0.000    0.000    0.007    0.007 format.py:699(read_array)
        1    0.000    0.000    0.007    0.007 ssl.py:4(<module>)
       42    0.000    0.000    0.007    0.000 config.py:310(copy)
     8790    0.007    0.000    0.007    0.000 scanner.py:343(stale_possible_simple_keys)
      294    0.001    0.000    0.007    0.000 typing.py:522(__init__)
      279    0.000    0.000    0.007    0.000 pathlib.py:1108(_opener)
    14921    0.005    0.000    0.007    0.000 lex_attrs.py:177(is_upper)
        1    0.000    0.000    0.007    0.007 _json_api.py:1(<module>)
        1    0.000    0.000    0.007    0.007 format.py:570(_read_array_header)
        3    0.000    0.000    0.007    0.002 request.py:1(<module>)
        1    0.000    0.000    0.007    0.007 version.py:5(<module>)
        1    0.000    0.000    0.007    0.007 morphologizer.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_morphologizer(void))
      423    0.003    0.000    0.007    0.000 scanner.py:1616(scan_plain_spaces)
     1378    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap>:160(__exit__)
        1    0.000    0.000    0.007    0.007 mbcsgroupprober.py:30(<module>)
        1    0.000    0.000    0.007    0.007 hashing.py:1(<module>)
       12    0.000    0.000    0.007    0.001 pyparsing.py:5120(__init__)
      572    0.004    0.000    0.007    0.000 pathlib.py:64(parse_parts)
        1    0.000    0.000    0.007    0.007 format.py:535(_filter_header)
       45    0.000    0.000    0.007    0.000 dataclasses.py:377(_create_fn)
        1    0.000    0.000    0.007    0.007 filters.py:1(<module>)
        1    0.000    0.000    0.007    0.007 socket.py:4(<module>)
       21    0.000    0.000    0.007    0.000 tokenize.py:429(_tokenize)
    35/10    0.000    0.000    0.007    0.001 pyparsing.py:4466(leaveWhitespace)
        1    0.000    0.000    0.007    0.007 attributeruler.py:249(add_patterns)
        1    0.000    0.000    0.007    0.007 loggers.py:1(<module>)
      826    0.001    0.000    0.007    0.000 _decorators.py:387(<genexpr>)
      452    0.001    0.000    0.007    0.000 pyparsing.py:1423(copy)
      708    0.000    0.000    0.007    0.000 compute.py:135(<genexpr>)
        1    0.000    0.000    0.007    0.007 __init__.py:17(<module>)
       17    0.000    0.000    0.007    0.000 config.py:322(merge)
     1422    0.005    0.000    0.007    0.000 typing.py:189(_collect_type_vars)
       19    0.000    0.000    0.007    0.000 tokenize.py:98(_compile)
        1    0.000    0.000    0.007    0.007 language.py:2023(<lambda>)
     8998    0.004    0.000    0.007    0.000 {built-in method builtins.max}
    20119    0.006    0.000    0.006    0.000 {built-in method builtins.min}
     5438    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:398(parent)
      181    0.001    0.000    0.006    0.000 attributeruler.py:225(add)
     2930    0.004    0.000    0.006    0.000 main.py:208(parser)
        1    0.000    0.000    0.006    0.006 _policybase.py:1(<module>)
        1    0.000    0.000    0.006    0.006 secrets.py:1(<module>)
    14921    0.006    0.000    0.006    0.000 lex_attrs.py:54(is_bracket)
        1    0.000    0.000    0.006    0.006 ewm.py:1(<module>)
    12237    0.004    0.000    0.006    0.000 scanner.py:86(flow_level)
        2    0.000    0.000    0.006    0.003 tok2vec.py:1(<module>)
      112    0.001    0.000    0.006    0.000 typing.py:884(__getitem_inner__)
        3    0.000    0.000    0.006    0.002 accessor.py:1(<module>)
        1    0.001    0.001    0.006    0.006 packages.py:1(<module>)
        1    0.000    0.000    0.006    0.006 util.py:1097(compile_prefix_regex)
      588    0.002    0.000    0.006    0.000 typing.py:230(_remove_dups_flatten)
        1    0.000    0.000    0.006    0.006 main.py:1(<module>)
    31879    0.006    0.000    0.006    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.006    0.006 fromnumeric.py:1(<module>)
    14191    0.005    0.000    0.006    0.000 {built-in method builtins.setattr}
      968    0.001    0.000    0.006    0.000 typing.py:827(<genexpr>)
      105    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1556(_fill_cache)
      254    0.001    0.000    0.006    0.000 metadata.py:96(_from_config)
      286    0.001    0.000    0.006    0.000 overrides.py:89(verify_matching_signatures)
    14921    0.006    0.000    0.006    0.000 lex_attrs.py:59(is_quote)
      453    0.002    0.000    0.006    0.000 copy.py:66(copy)
      704    0.001    0.000    0.006    0.000 configparser.py:1255(__getitem__)
     1629    0.002    0.000    0.006    0.000 composer.py:47(resolver)
        2    0.000    0.000    0.006    0.003 representer.py:3(<module>)
        1    0.000    0.000    0.006    0.006 pathlib.py:1(<module>)
     2526    0.001    0.000    0.006    0.000 abc.py:117(__instancecheck__)
      271    0.003    0.000    0.006    0.000 scanner.py:624(fetch_value)
        1    0.000    0.000    0.006    0.006 compiler.py:1(<module>)
        1    0.000    0.000    0.006    0.006 defchararray.py:1(<module>)
    14849    0.006    0.000    0.006    0.000 {method 'count' of 'str' objects}
      200    0.000    0.000    0.006    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.006    0.002 pyparsing.py:1901(parseString)
     9598    0.004    0.000    0.006    0.000 sre_parse.py:160(__len__)
        6    0.000    0.000    0.006    0.001 common.py:1(<module>)
     2560    0.003    0.000    0.006    0.000 main.py:248(resolver)
    32529    0.006    0.000    0.006    0.000 {method 'isdigit' of 'str' objects}
    12661    0.006    0.000    0.006    0.000 <frozen importlib._bootstrap>:231(_verbose_message)
        1    0.000    0.000    0.006    0.006 doc.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_doc(void))
 1424/483    0.001    0.000    0.005    0.000 abc.py:121(__subclasscheck__)
      751    0.001    0.000    0.005    0.000 _dict_proxies.py:22(__init__)
  430/301    0.001    0.000    0.005    0.000 copy.py:226(_deepcopy_dict)
        1    0.000    0.000    0.005    0.005 zipfile.py:1(<module>)
      4/3    0.000    0.000    0.005    0.002 _decorators.py:302(wrapper)
     1086    0.004    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
        1    0.000    0.000    0.005    0.005 groupby.py:1(<module>)
     1964    0.003    0.000    0.005    0.000 sre_parse.py:432(_uniq)
     2246    0.004    0.000    0.005    0.000 sre_compile.py:249(_compile_charset)
    59/10    0.000    0.000    0.005    0.001 pyparsing.py:3897(leaveWhitespace)
        6    0.000    0.000    0.005    0.001 frame.py:3584(__setitem__)
 1424/483    0.004    0.000    0.005    0.000 {built-in method _abc._abc_subclasscheck}
   124/62    0.000    0.000    0.005    0.000 pyparsing.py:3968(copy)
        1    0.000    0.000    0.005    0.005 convert.py:1(<module>)
        2    0.000    0.000    0.005    0.003 methods.py:46(add_flex_arithmetic_methods)
    27063    0.005    0.000    0.005    0.000 {method 'get' of 'dict' objects}
    14921    0.005    0.000    0.005    0.000 lex_attrs.py:66(is_left_punct)
     3750    0.004    0.000    0.005    0.000 doc.pyx:405(has_annotation)
        8    0.000    0.000    0.005    0.001 managers.py:1144(insert)
        2    0.000    0.000    0.005    0.003 methods.py:71(_create_methods)
      899    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
        1    0.000    0.000    0.005    0.005 generic.py:191(NDFrame)
    27325    0.005    0.000    0.005    0.000 {method 'rstrip' of 'str' objects}
       12    0.000    0.000    0.005    0.000 pyparsing.py:3140(__init__)
        2    0.000    0.000    0.005    0.002 _version.py:7(<module>)
      254    0.001    0.000    0.005    0.000 metadata.py:98(<listcomp>)
    14921    0.005    0.000    0.005    0.000 lex_attrs.py:153(suffix)
     2526    0.001    0.000    0.005    0.000 {built-in method _abc._abc_instancecheck}
      547    0.002    0.000    0.005    0.000 enum.py:88(__setitem__)
    14921    0.005    0.000    0.005    0.000 vocab.pyx:207(_add_lex_to_vocab)
        2    0.000    0.000    0.005    0.002 function_base.py:1(<module>)
    11700    0.005    0.000    0.005    0.000 {method 'rpartition' of 'str' objects}
       16    0.000    0.000    0.005    0.000 metadata.py:420(children)
        1    0.000    0.000    0.005    0.005 collocate_single_text.py:18(read_txt)
      302    0.001    0.000    0.005    0.000 pathlib.py:726(_make_child)
        1    0.000    0.000    0.005    0.005 configparser.py:1(<module>)
     2764    0.005    0.000    0.005    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.005    0.005 sbcsgroupprober.py:29(<module>)
        1    0.000    0.000    0.005    0.005 twodim_base.py:1(<module>)
     1207    0.002    0.000    0.005    0.000 scanner.py:187(get_token)
        1    0.000    0.000    0.004    0.004 version.py:257(Version)
        1    0.000    0.000    0.004    0.004 dataset.py:10(<module>)
    12632    0.004    0.000    0.004    0.000 reader.py:136(peek)
        1    0.000    0.000    0.004    0.004 frame.py:456(DataFrame)
      246    0.000    0.000    0.004    0.000 util.py:40(__getattribute__)
        1    0.000    0.000    0.004    0.004 py3k.py:1(<module>)
        1    0.000    0.000    0.004    0.004 cookies.py:39(<module>)
        1    0.000    0.000    0.004    0.004 scimath.py:1(<module>)
        1    0.000    0.000    0.004    0.004 eval.py:1(<module>)
      268    0.003    0.000    0.004    0.000 configparser.py:1118(_join_multiline_values)
        1    0.000    0.000    0.004    0.004 common.py:521(get_handle)
     2696    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
        1    0.000    0.000    0.004    0.004 testing.py:1(<module>)
      269    0.001    0.000    0.004    0.000 sre_compile.py:411(_mk_bitmap)
        1    0.000    0.000    0.004    0.004 completion.py:1(<module>)
        2    0.000    0.000    0.004    0.002 loader.py:3(<module>)
    14921    0.004    0.000    0.004    0.000 lex_attrs.py:73(is_right_punct)
      112    0.000    0.000    0.004    0.000 configparser.py:831(items)
        4    0.000    0.000    0.004    0.001 lookups.py:64(__init__)
       80    0.003    0.000    0.004    0.000 {method 'read' of '_io.TextIOWrapper' objects}
2536/1898    0.002    0.000    0.004    0.000 typing.py:746(__hash__)
     1782    0.003    0.000    0.004    0.000 reader.py:182(get_mark)
        1    0.000    0.000    0.004    0.004 models.py:3(<module>)
       76    0.001    0.000    0.004    0.000 typing.py:975(__class_getitem__)
      751    0.001    0.000    0.004    0.000 __init__.py:1043(__init__)
   124/62    0.000    0.000    0.004    0.000 pyparsing.py:3970(<listcomp>)
        1    0.000    0.000    0.004    0.004 engines.py:1(<module>)
      616    0.001    0.000    0.004    0.000 _inspect.py:96(getargspec)
        3    0.000    0.000    0.004    0.001 parser.py:1(<module>)
        1    0.001    0.001    0.004    0.004 util.py:1152(update_exc)
        1    0.000    0.000    0.004    0.004 readers.py:1(<module>)
        1    0.000    0.000    0.004    0.004 cli.py:1(<module>)
        1    0.000    0.000    0.004    0.004 constructor.py:119(construct_document)
        4    0.001    0.000    0.004    0.001 {method 'update' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.004    0.004 tags.py:5(<module>)
      590    0.001    0.000    0.004    0.000 config.py:53(before_get)
        1    0.000    0.000    0.004    0.004 algorithms.py:1(<module>)
  240/121    0.000    0.000    0.004    0.000 constructor.py:745(construct_yaml_map)
    29850    0.004    0.000    0.004    0.000 vocab.pyx:86(__get__)
      423    0.002    0.000    0.004    0.000 scanner.py:363(save_possible_simple_key)
