processed 1 of 11 files
processed 11 of 11 files
         35169196 function calls (34952123 primitive calls) in 36.515 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1245    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:203(_lock_unlock_module)
      154    0.009    0.000    0.009    0.000 {method 'astype' of 'numpy.ndarray' objects}
       33    0.000    0.000    0.009    0.000 base.py:3426(get_indexer)
     2704    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1337(_path_importer_cache)
        1    0.000    0.000    0.009    0.009 client.py:1(<module>)
       33    0.000    0.000    0.009    0.000 functools.py:872(wrapper)
     2444    0.002    0.000    0.009    0.000 enum.py:358(__call__)
        2    0.000    0.000    0.009    0.004 utils.py:5(<module>)
        1    0.000    0.000    0.009    0.009 metadata.py:1(<module>)
       33    0.000    0.000    0.008    0.000 model.py:798(deserialize_attr)
      572    0.002    0.000    0.008    0.000 pathlib.py:672(_parse_args)
    33626    0.008    0.000    0.008    0.000 lex_attrs.py:73(is_right_punct)
        2    0.000    0.000    0.008    0.004 categorical.py:1(<module>)
    33626    0.008    0.000    0.008    0.000 lex_attrs.py:149(prefix)
        1    0.000    0.000    0.008    0.008 __init__.py:15(<module>)
        1    0.000    0.000    0.008    0.008 groupby.py:1(<module>)
        2    0.000    0.000    0.008    0.004 util.py:625(load_config)
      154    0.001    0.000    0.008    0.000 base.py:6280(ensure_index)
    67260    0.008    0.000    0.008    0.000 vocab.pyx:86(__get__)
        2    0.000    0.000    0.008    0.004 methods.py:46(add_flex_arithmetic_methods)
        3    0.000    0.000    0.008    0.003 datetimes.py:1(<module>)
        2    0.000    0.000    0.008    0.004 methods.py:71(_create_methods)
      899    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1077(path_stats)
        1    0.000    0.000    0.008    0.008 pyparsing.py:6398(pyparsing_common)
        1    0.000    0.000    0.008    0.008 generic.py:191(NDFrame)
        4    0.000    0.000    0.008    0.002 ops.py:1(<module>)
        1    0.000    0.000    0.008    0.008 cupy_ops.py:1(<module>)
     2784    0.007    0.000    0.008    0.000 tokenizer.pyx:208(_flush_cache)
      826    0.001    0.000    0.008    0.000 _decorators.py:387(<genexpr>)
       43    0.003    0.000    0.008    0.000 enum.py:179(__new__)
      281    0.001    0.000    0.008    0.000 pathlib.py:1069(__new__)
        1    0.000    0.000    0.008    0.008 context.py:1(<module>)
    18683    0.005    0.000    0.008    0.000 sre_parse.py:249(match)
       66    0.000    0.000    0.008    0.000 series.py:2916(_construct_result)
    33626    0.008    0.000    0.008    0.000 {method 'islower' of 'str' objects}
      131    0.000    0.000    0.007    0.000 codecs.py:319(decode)
      423    0.001    0.000    0.007    0.000 composer.py:147(compose_scalar_node)
     2617    0.006    0.000    0.007    0.000 <frozen importlib._bootstrap>:87(acquire)
        1    0.000    0.000    0.007    0.007 corpus.py:1(<module>)
      131    0.007    0.000    0.007    0.000 {built-in method _codecs.utf_8_decode}
     3618    0.007    0.000    0.007    0.000 {built-in method __new__ of type object at 0x55fc897f7300}
        1    0.000    0.000    0.007    0.007 eval.py:1(<module>)
2284/1668    0.002    0.000    0.007    0.000 configparser.py:765(get)
      107    0.001    0.000    0.007    0.000 compute.py:81(_decorate_compute_function)
      198    0.001    0.000    0.007    0.000 abc.py:105(__new__)
       15    0.000    0.000    0.007    0.000 dataclasses.py:998(dataclass)
      255    0.000    0.000    0.007    0.000 metadata.py:417(joinpath)
       15    0.000    0.000    0.007    0.000 dataclasses.py:1012(wrap)
       15    0.000    0.000    0.007    0.000 dataclasses.py:809(_process_class)
        1    0.000    0.000    0.007    0.007 readers.py:1(<module>)
        1    0.000    0.000    0.007    0.007 frame.py:456(DataFrame)
      281    0.001    0.000    0.007    0.000 pathlib.py:692(_from_parts)
        1    0.000    0.000    0.007    0.007 engines.py:1(<module>)
       33    0.000    0.000    0.007    0.000 arraylike.py:106(__mul__)
        1    0.000    0.000    0.007    0.007 npyio.py:284(load)
        1    0.000    0.000    0.007    0.007 defmatrix.py:1(<module>)
      595    0.004    0.000    0.007    0.000 configparser.py:1243(__init__)
        1    0.000    0.000    0.007    0.007 augment.py:1(<module>)
       11    0.000    0.000    0.007    0.001 _decorators.py:322(wrapper)
     9259    0.004    0.000    0.007    0.000 typing.py:655(_is_dunder)
     1086    0.002    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1500(_get_spec)
        1    0.000    0.000    0.007    0.007 format.py:699(read_array)
       11    0.000    0.000    0.007    0.001 frame.py:4911(rename)
        1    0.000    0.000    0.007    0.007 util.py:1097(compile_prefix_regex)
       11    0.000    0.000    0.007    0.001 generic.py:990(rename)
     3138    0.001    0.000    0.007    0.000 typing.py:128(_type_convert)
     1801    0.003    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
        1    0.000    0.000    0.006    0.006 reduction.py:10(<module>)
        1    0.000    0.000    0.006    0.006 format.py:570(_read_array_header)
     2001    0.001    0.000    0.006    0.000 typing.py:463(<genexpr>)
       13    0.000    0.000    0.006    0.000 enum.py:528(_convert_)
    94864    0.006    0.000    0.006    0.000 doc.pyx:489(__len__)
       11    0.000    0.000    0.006    0.001 collocate_single_text.py:25(flatten_list)
      210    0.001    0.000    0.006    0.000 sre_compile.py:536(_compile_info)
       11    0.006    0.001    0.006    0.001 collocate_single_text.py:26(<listcomp>)
        1    0.000    0.000    0.006    0.006 format.py:535(_filter_header)
       11    0.006    0.001    0.006    0.001 {pandas._libs.writers.write_csv_rows}
        1    0.000    0.000    0.006    0.006 ewm.py:1(<module>)
       21    0.000    0.000    0.006    0.000 tokenize.py:429(_tokenize)
        1    0.000    0.000    0.006    0.006 specifiers.py:317(Specifier)
        1    0.000    0.000    0.006    0.006 cyaml.py:3(<module>)
       19    0.000    0.000    0.006    0.000 tokenize.py:98(_compile)
        1    0.000    0.000    0.006    0.006 parser.py:5(<module>)
       11    0.000    0.000    0.006    0.001 collocate_single_text.py:49(<listcomp>)
      997    0.006    0.000    0.006    0.000 {method '__exit__' of '_io._IOBase' objects}
      121    0.006    0.000    0.006    0.000 {built-in method posix.listdir}
       43    0.002    0.000    0.006    0.000 __init__.py:345(namedtuple)
       20    0.000    0.000    0.006    0.000 enum.py:475(_create_)
        1    0.000    0.000    0.006    0.006 nodes.py:1(<module>)
        1    0.000    0.000    0.006    0.006 _pickle_api.py:1(<module>)
      286    0.001    0.000    0.006    0.000 overrides.py:89(verify_matching_signatures)
        1    0.000    0.000    0.006    0.006 subprocess.py:10(<module>)
        1    0.000    0.000    0.006    0.006 feedparser.py:5(<module>)
    11009    0.003    0.000    0.006    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.006    0.006 linalg.py:1(<module>)
      573    0.003    0.000    0.006    0.000 pathlib.py:64(parse_parts)
      191    0.001    0.000    0.006    0.000 typing.py:899(__getitem__)
     1581    0.002    0.000    0.006    0.000 collocate_single_text.py:22(get_window)
        1    0.000    0.000    0.006    0.006 socket.py:4(<module>)
     2617    0.005    0.000    0.006    0.000 <frozen importlib._bootstrap>:112(release)
        1    0.000    0.000    0.006    0.006 hashing.py:1(<module>)
      105    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1324(_path_hooks)
        1    0.000    0.000    0.006    0.006 language.py:2023(<lambda>)
        1    0.000    0.000    0.006    0.006 _type_aliases.py:1(<module>)
    33626    0.005    0.000    0.005    0.000 {method 'istitle' of 'str' objects}
        1    0.000    0.000    0.005    0.005 secrets.py:1(<module>)
      187    0.001    0.000    0.005    0.000 blocks.py:1926(new_block)
        1    0.000    0.000    0.005    0.005 config.py:734(fill)
        3    0.000    0.000    0.005    0.002 accessor.py:1(<module>)
      470    0.001    0.000    0.005    0.000 copy.py:258(_reconstruct)
      708    0.000    0.000    0.005    0.000 compute.py:135(<genexpr>)
        1    0.000    0.000    0.005    0.005 _json_api.py:1(<module>)
     2929    0.002    0.000    0.005    0.000 composer.py:40(parser)
        1    0.000    0.000    0.005    0.005 expr.py:1(<module>)
     7840    0.003    0.000    0.005    0.000 parser.py:121(scanner)
      110    0.004    0.000    0.005    0.000 {pandas._libs.lib.maybe_convert_objects}
     8790    0.005    0.000    0.005    0.000 scanner.py:343(stale_possible_simple_keys)
      120    0.000    0.000    0.005    0.000 parser.py:599(parse_block_mapping_first_key)
      269    0.000    0.000    0.005    0.000 pathlib.py:1108(_opener)
        1    0.000    0.000    0.005    0.005 lookups.py:297(from_disk)
    33626    0.005    0.000    0.005    0.000 {method 'isspace' of 'str' objects}
     1224    0.001    0.000    0.005    0.000 _collections_abc.py:848(__iter__)
        6    0.000    0.000    0.005    0.001 utils.py:1(<module>)
        1    0.000    0.000    0.005    0.005 files.py:10(<module>)
        1    0.000    0.000    0.005    0.005 lookups.py:267(from_bytes)
        1    0.000    0.000    0.005    0.005 cloudpickle.py:1(<module>)
        1    0.000    0.000    0.005    0.005 cookiejar.py:1(<module>)
        1    0.000    0.000    0.005    0.005 ssl.py:4(<module>)
     1372    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:160(__exit__)
      761    0.001    0.000    0.005    0.000 _dict_proxies.py:22(__init__)
      269    0.005    0.000    0.005    0.000 {built-in method posix.open}
        1    0.000    0.000    0.005    0.005 mbcsgroupprober.py:30(<module>)
     1934    0.003    0.000    0.005    0.000 inspect.py:2515(__init__)
    33628    0.005    0.000    0.005    0.000 lex_attrs.py:185(get_lang)
      287    0.000    0.000    0.005    0.000 typing.py:522(__init__)
       22    0.000    0.000    0.005    0.000 generic.py:2029(__array_ufunc__)
        2    0.000    0.000    0.005    0.002 textcat.py:1(<module>)
       18    0.000    0.000    0.005    0.000 config.py:310(copy)
        6    0.000    0.000    0.005    0.001 common.py:1(<module>)
     1692    0.001    0.000    0.005    0.000 <__array_function__ internals>:2(concatenate)
        3    0.000    0.000    0.005    0.002 request.py:1(<module>)
       33    0.000    0.000    0.005    0.000 base.py:5705(_maybe_cast_listlike_indexer)
        2    0.000    0.000    0.005    0.002 constructor.py:3(<module>)
       33    0.000    0.000    0.005    0.000 frame.py:3418(__getitem__)
       22    0.001    0.000    0.005    0.000 arraylike.py:234(array_ufunc)
      695    0.002    0.000    0.005    0.000 scanner.py:858(scan_to_next_token)
      105    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1556(_fill_cache)
      295    0.001    0.000    0.005    0.000 typing.py:870(__getitem__)
     1370    0.003    0.000    0.005    0.000 inspect.py:1876(_signature_is_functionlike)
      254    0.000    0.000    0.005    0.000 metadata.py:96(_from_config)
        1    0.000    0.000    0.005    0.005 group.py:10(<module>)
        1    0.000    0.000    0.005    0.005 lexer.py:1(<module>)
       22    0.000    0.000    0.005    0.000 base.py:1262(_format_native_types)
  1805/55    0.002    0.000    0.005    0.000 copy.py:128(deepcopy)
     3750    0.004    0.000    0.004    0.000 doc.pyx:405(has_annotation)
       11    0.000    0.000    0.004    0.000 construction.py:688(_get_axes)
       22    0.000    0.000    0.004    0.000 arraylike.py:114(__truediv__)
    12796    0.004    0.000    0.004    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.004    0.004 zipfile.py:1(<module>)
     2743    0.004    0.000    0.004    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.004    0.004 _policybase.py:1(<module>)
      543    0.001    0.000    0.004    0.000 resolver.py:368(resolve)
       45    0.000    0.000    0.004    0.000 dataclasses.py:377(_create_fn)
        1    0.000    0.000    0.004    0.004 defaults.py:1(<module>)
        1    0.000    0.000    0.004    0.004 main.py:1(<module>)
        1    0.000    0.000    0.004    0.004 lookups.py:64(__init__)
        1    0.000    0.000    0.004    0.004 version.py:5(<module>)
     2542    0.001    0.000    0.004    0.000 abc.py:117(__instancecheck__)
        1    0.001    0.001    0.004    0.004 {method 'update' of 'collections.OrderedDict' objects}
     1448    0.001    0.000    0.004    0.000 scanner.py:179(peek_token)
        1    0.000    0.000    0.004    0.004 defchararray.py:1(<module>)
        1    0.001    0.001    0.004    0.004 util.py:1152(update_exc)
     1086    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
        1    0.000    0.000    0.004    0.004 testing.py:1(<module>)
       14    0.000    0.000    0.004    0.000 __init__.py:410(flex_arith_method_FRAME)
       33    0.000    0.000    0.004    0.000 frame.py:3871(_get_item_cache)
      961    0.003    0.000    0.004    0.000 inspect.py:2798(__init__)
       16    0.000    0.000    0.004    0.000 metadata.py:420(children)
        1    0.000    0.000    0.004    0.004 loggers.py:1(<module>)
      616    0.001    0.000    0.004    0.000 _inspect.py:96(getargspec)
      704    0.001    0.000    0.004    0.000 configparser.py:1255(__getitem__)
        1    0.000    0.000    0.004    0.004 dep_parser.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_dep_parser(void))
     2833    0.004    0.000    0.004    0.000 reader.py:167(forward)
        1    0.000    0.000    0.004    0.004 __init__.py:17(<module>)
        1    0.000    0.000    0.004    0.004 morphologizer.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_morphologizer(void))
      254    0.000    0.000    0.004    0.000 metadata.py:98(<listcomp>)
      291    0.001    0.000    0.004    0.000 pathlib.py:726(_make_child)
     4344    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:398(parent)
      423    0.002    0.000    0.004    0.000 scanner.py:1616(scan_plain_spaces)
     1421    0.003    0.000    0.004    0.000 typing.py:189(_collect_type_vars)
      899    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
      110    0.000    0.000    0.004    0.000 missing.py:61(isna)
      761    0.001    0.000    0.004    0.000 __init__.py:1043(__init__)
       11    0.000    0.000    0.004    0.000 numeric.py:303(_format_native_types)
       12    0.000    0.000    0.004    0.000 pyparsing.py:5120(__init__)
      110    0.000    0.000    0.004    0.000 missing.py:144(_isna)
        1    0.000    0.000    0.004    0.004 _json.py:1(<module>)
       88    0.000    0.000    0.004    0.000 base.py:6398(_maybe_cast_data_without_dtype)
      589    0.001    0.000    0.004    0.000 typing.py:230(_remove_dups_flatten)
   202/97    0.001    0.000    0.004    0.000 copy.py:226(_deepcopy_dict)
    35/10    0.000    0.000    0.004    0.000 pyparsing.py:4466(leaveWhitespace)
        2    0.000    0.000    0.003    0.002 function_base.py:1(<module>)
      452    0.000    0.000    0.003    0.000 pyparsing.py:1423(copy)
        1    0.000    0.000    0.003    0.003 _internal.py:1(<module>)
        1    0.000    0.000    0.003    0.003 pathlib.py:1(<module>)
        2    0.000    0.000    0.003    0.002 representer.py:3(<module>)
