collocate,collocate_count,corpus_count,MI
she,24,2910,-0.49925926274125315
heard,1,150,-0.8062370161626439
falling,1,11,2.9631500556959396
but,15,1322,-0.03903419156593614
did,10,428,1.0030427828194524
know,2,310,-0.8535427309410005
signs,2,5,5.100653579445875
full,5,85,2.3351188330828974
peace,3,37,2.7980908094254433
mother,10,217,1.98295853677612
struck,1,30,1.5156910787247184
cold,2,57,1.5896916601684954
on,4,887,-1.3702086199678267
heart,5,207,1.0510228117212739
mingled,1,3,4.83761917361208
with,27,1237,0.9048393915203359
selfish,1,5,4.100653579445875
kind,2,101,0.7643701915814421
man,2,131,0.3891586727957867
gazed,1,11,2.9631500556959396
tender,7,41,3.8723845917727573
up,7,487,0.30215863430849876
thomas,1,14,2.6152267522756327
send,1,38,1.1746541608896512
his,12,1326,-0.3653208850581947
wife,1,41,1.0650296697151533
shake,1,16,2.4225816743332365
countenance,1,25,1.778725484558512
beaming,1,2,5.4225816743332365
tenderly,1,14,2.6152267522756327
drew,1,21,2.0302642515544767
hand,1,106,-0.3053387802299623
within,1,26,1.722141956192145
are,7,257,1.224312047196963
ill,2,44,1.9631500556959396
speak,7,154,1.9631500556959396
darling,5,44,3.2850781505833018
my,12,518,0.9907358873678392
love,8,160,2.1006535794458747
me,28,638,1.9125239826259717
what,8,501,0.4539148811380284
impossible,1,9,3.2526566728909247
must,6,267,0.9468482433668391
trust,2,30,2.5156910787247186
enough,1,118,-0.4600613750286042
oh,4,210,0.7083361566671142
sadly,2,24,2.837619173612081
can,7,263,1.1910176070985385
bear,3,44,2.5481125564170957
this,7,575,0.06251845055910334
sorrow,1,44,0.9631500556959397
is,10,784,0.12979992510539093
absolute,1,4,4.4225816743332365
pain,1,31,1.4683853639463615
said,13,690,0.6925688408087978
vehemently,1,2,5.4225816743332365
at,5,924,-1.1072392721954585
something,2,81,1.0827316714486122
again,4,155,1.1464572690589996
it,20,2098,-0.2902891933566682
that,20,1745,-0.02450155187641527
orphan,1,7,3.6152267522756327
