collocate,collocate_count,corpus_count,MI
laurels,1,2,2.1167453539412406
bound,4,18,0.9468203524989282
wished,4,17,1.029282512690901
septimius,2,1,4.116745353941241
angle,1,2,2.1167453539412406
earth,1,13,-0.5836943641998515
gades,1,2,2.1167453539412406
huzzay,2,7,1.3093904318836365
bid,4,17,1.029282512690901
ages,2,6,1.5317828532200843
asunder,1,1,3.1167453539412406
vocation,1,4,1.1167453539412404
gayly,1,6,0.5317828532200842
ladies,6,67,-0.3643813357953758
minds,1,7,0.30939043188363646
genius,3,17,0.6142450134120573
ways,2,11,0.6573137353039432
drawing,2,32,-0.8832546460587594
half,8,78,-0.16865686492100776
frantic,2,7,1.3093904318836365
mention,3,9,1.5317828532200843
pressing,1,8,0.11674535394124051
arm,1,23,-1.4068166021157722
atterbury,5,29,0.5806924537010307
thanked,1,6,0.5317828532200842
reproach,1,4,1.1167453539412404
suffered,2,15,0.20985475833272185
confessed,2,4,2.1167453539412406
parted,4,17,1.029282512690901
dream,2,6,1.5317828532200843
rejoicing,1,1,3.1167453539412406
bringing,2,24,-0.4682171467799157
sheaves,1,4,1.1167453539412404
surprised,3,9,1.5317828532200843
omnis,1,2,2.1167453539412406
moriar,1,1,3.1167453539412406
holy,1,8,0.11674535394124051
advent,1,1,3.1167453539412406
season,1,6,0.5317828532200842
beginning,1,9,-0.05317964750107186
sinful,2,2,3.1167453539412406
retire,2,7,1.3093904318836365
pass,8,24,1.5317828532200843
penance,1,1,3.1167453539412406
lip,1,2,2.1167453539412406
nurse,3,11,1.2422762360250994
prayed,2,5,1.794817259053878
watch,2,18,-0.05317964750107186
angels,1,4,1.1167453539412404
grenadier,1,1,3.1167453539412406
list,1,6,0.5317828532200842
soon,9,69,0.17814589860538374
seventeen,2,2,3.1167453539412406
trix,6,27,0.9468203524989282
ribbon,4,16,1.1167453539412404
brightness,1,6,0.5317828532200842
lustrous,1,2,2.1167453539412406
melting,1,3,1.5317828532200843
assembly,2,9,0.9468203524989282
big,4,13,1.4163056358001482
watching,2,14,0.30939043188363646
deplored,1,4,1.1167453539412404
waist,1,2,2.1167453539412406
kissing,1,11,-0.3426862646960568
hers,4,25,0.47288916416651566
peruke,1,2,2.1167453539412406
brother,9,64,0.2866703553835529
choose,7,11,2.464668657361547
dish,2,9,0.9468203524989282
amuse,1,5,0.794817259053878
listen,2,13,0.4163056358001484
hundred,7,70,-0.20518274094612185
already,2,38,-1.131182159502345
spanish,1,7,0.30939043188363646
nest,1,5,0.794817259053878
whither,4,27,0.36185785177777197
able,1,17,-0.9707174873090989
idle,1,8,0.11674535394124051
kinswoman,3,12,1.1167453539412404
partiality,1,2,2.1167453539412406
deceives,1,1,3.1167453539412406
marked,1,5,0.794817259053878
fruition,1,2,2.1167453539412406
hunger,1,1,3.1167453539412406
desire,4,17,1.029282512690901
royal,1,65,-2.9056224590872137
diamonds,7,24,1.3391377752776883
shining,1,26,-1.5836943641998515
toys,1,2,2.1167453539412406
value,3,10,1.3797797597750343
button,1,4,1.1167453539412404
domineered,1,1,3.1167453539412406
grandfather,1,21,-1.2755720688375196
dean,1,25,-1.5271108358334844
else,2,20,-0.20518274094612185
actors,1,3,1.5317828532200843
ramillies,1,15,-0.7901452416672781
hare,1,3,1.5317828532200843
whip,2,6,1.5317828532200843
silver,1,16,-0.8832546460587594
clocked,1,3,1.5317828532200843
stockings,3,11,1.2422762360250994
rose,1,19,-1.131182159502345
hawkins,1,1,3.1167453539412406
ship,2,9,0.9468203524989282
wine,1,48,-2.468217146779916
hadst,2,1,4.116745353941241
bar,1,13,-0.5836943641998515
sinister,1,5,0.794817259053878
southampton,1,7,0.30939043188363646
bottle,4,33,0.07235123458278706
drunk,3,10,1.3797797597750343
parts,3,8,1.7017078546623967
boys,2,14,0.30939043188363646
winchester,2,12,0.5317828532200842
simply,2,7,1.3093904318836365
peerage,4,5,2.794817259053878
1703,1,2,2.1167453539412406
1709,2,2,3.1167453539412406
build,1,3,1.5317828532200843
peer,1,8,0.11674535394124051
realms,1,1,3.1167453539412406
valet,2,7,1.3093904318836365
groom,1,15,-0.7901452416672781
blandford,3,19,0.4537803412188112
dagger,1,2,2.1167453539412406
sister,6,59,-0.1809351946994446
boast,3,4,2.7017078546623967
