collocate,collocate_count,corpus_count,MI
smock,1,37,0.7936032337907878
wearest,2,2,6.003056599419737
pullest,1,1,6.003056599419737
off,1,128,-0.9969434005802624
clad,1,87,-0.4398868964289907
instead,1,3,4.418094098698581
birdalone,12,987,-0.3588871743155039
did,2,194,-0.59685624276739
black,3,136,0.5005562588905544
squire,2,76,0.7551290859761521
meanwhile,2,24,2.4180940986985817
put,2,60,1.096166003811219
under,1,117,-0.8673081201636669
feet,1,78,-0.2823456194425108
landward,1,7,3.1957016773621336
beasts,1,19,1.7551290859761521
peace,1,39,0.7176543805574892
lovesome,1,5,3.681128504532375
sent,2,26,2.3026168812786456
rendeth,2,1,7.003056599419738
apart,2,11,3.54362498078244
which,7,398,0.17378690093369287
joined,1,4,4.003056599419738
weeping,1,27,1.248169097256269
where,2,128,0.0030565994197374992
wise,2,88,0.5436249807824403
mother,3,117,0.7176543805574892
cast,1,57,0.17016658525499606
gleed,1,1,6.003056599419737
hearts,2,19,2.755129085976152
kindness,4,36,2.833131597977425
sweet,4,95,1.4332009910887897
known,1,14,2.1957016773621336
given,2,33,1.9586624800612842
know,4,144,0.8331315979774253
privily,1,5,3.681128504532375
talking,1,18,1.8331315979774252
together,1,138,-1.1054678573584313
lamented,1,6,3.4180940986985813
niggard,1,1,6.003056599419737
ways,2,78,0.7176543805574892
mad,1,4,4.003056599419738
naked,1,43,0.5767918447176397
flesh,2,33,1.9586624800612842
then,9,807,-0.4834432624157304
shouldest,1,5,3.681128504532375
how,6,257,0.5823945509470156
sorely,1,15,2.096166003811219
friend,4,124,1.0488602890328624
mine,3,79,1.2842383519637908
deemed,3,129,0.5767918447176397
since,4,99,1.373699979340128
first,3,156,0.30261688127864556
other,3,192,0.0030565994197374992
well,3,277,-0.5257230659082944
befitteth,1,5,3.681128504532375
soul,1,31,1.0488602890328624
foot,1,49,0.3883467553045295
gear,1,24,1.4180940986985815
reckoned,1,3,4.418094098698581
eager,1,16,2.003056599419738
fire,1,19,1.7551290859761521
you,5,186,0.7858258831990684
tell,4,245,0.06641866041716696
aloof,1,19,1.7551290859761521
only,3,41,2.23046709552281
quoth,1,42,0.6107391766409771
he,17,1056,0.04612532131162374
here,3,196,-0.026690743974314403
woe,2,20,2.681128504532375
's,6,320,0.2660910052535313
far,1,60,0.09616600381121908
away,2,149,-0.21611192104242394
would,1,474,-2.885686649478522
better,4,73,1.8132320405397204
if,7,600,-0.41840716901853914
babbled,1,2,5.003056599419738
voice,1,102,-0.6693687425517579
pity,3,24,3.0030565994197373
poor,1,40,0.6811285045323754
lonely,1,8,3.0030565994197373
flushed,1,20,1.6811285045323754
cheeks,1,31,1.0488602890328624
countenance,1,23,1.4794946433627247
smiling,1,33,0.9586624800612843
world,2,34,1.915593758169398
wherefore,1,118,-0.8795864499421036
ever,4,114,1.170166585254996
bear,4,51,2.330631257448242
cease,1,5,3.681128504532375
swear,3,19,3.340091586697308
leaving,1,7,3.1957016773621336
ravished,1,2,5.003056599419738
greater,1,5,3.681128504532375
ones,1,17,1.915593758169398
