collocate,collocate_count,corpus_count,MI
swain,1,1,6.459363307595788
health,1,39,1.1739610887335397
led,1,19,2.211435794152202
henry,2,85,1.049972371458086
esmond,6,1244,-1.2364449618136586
admire,2,21,3.0670458848170274
gracious,1,17,2.371900466345448
person,1,66,0.4149691882373344
fair,1,76,0.21143579415220223
apparition,1,1,6.459363307595788
anguish,1,4,4.459363307595788
can,4,173,1.0247350799590633
not,23,1106,0.8717895934180937
be,15,801,0.7205954707955962
called,2,94,0.9047744559181504
that,43,2436,0.6353296443915533
twelve,1,16,2.4593633075957877
years,5,181,1.281445515399945
pay,1,33,1.4149691882373343
penalty,1,7,3.652008385538184
this,9,828,-0.064198648461225
which,8,1123,-0.6737789048048133
persons,1,39,1.1739610887335397
disposition,1,11,2.9999316889584904
seldom,1,11,2.9999316889584904
they,8,475,0.5675796043774776
say,1,208,-1.2410764105453043
dear,4,167,1.0756590151217356
heretofore,1,1,6.459363307595788
but,11,909,0.09065844203897794
is,19,731,1.1935632250869361
woman,8,165,2.0930410933499717
herself,1,57,0.6264732934310463
dream,1,6,3.8744008068746316
over,6,291,0.85945046540866
everything,1,34,1.3719004663454484
else,2,20,3.1374352127084255
instantly,2,16,3.4593633075957877
children,5,119,1.8864736391752066
gentle,1,20,2.137435212708425
with,22,1754,0.142361893788352
them,7,396,0.6373616095737824
obliged,1,12,2.874400806874631
show,2,45,1.9675102112661131
her,36,2018,0.650577849931743
son,3,120,1.1374352127084255
in,41,3004,0.2642462146995997
presence,1,23,1.935801351538775
humor,1,33,1.4149691882373343
would,16,606,1.216189324122837
pretend,1,5,4.137435212708426
frank,3,214,0.30285882191579716
best,2,102,0.7869379656242922
dandle,1,1,6.459363307595788
kiss,1,30,1.5524727119872694
dog,1,9,3.2894383061534755
saying,1,31,1.5051669972089126
fido,4,3,6.8744008068746325
she,15,1287,0.036457564983604585
love,8,180,1.9675102112661131
nothing,2,81,1.1195133047111632
all,9,588,0.42961596420173587
actual,1,4,4.459363307595788
bloom,1,3,4.874400806874632
their,5,387,0.1851016463387399
youthful,2,6,4.874400806874632
