collocate,collocate_count,corpus_count,MI
symptoms,2,12,3.901438617044054
growing,1,26,1.7859613996241177
behalf,1,11,3.026969499127912
worthy,1,17,2.3989382765148703
attempt,1,15,2.579510522156691
win,1,4,4.486401117765209
grandee,1,1,6.48640111776521
mark,1,14,2.6790461957076057
romantic,1,8,3.48640111776521
transfer,1,2,5.48640111776521
comer,1,4,4.486401117765209
mean,1,130,-0.5359666952632447
boyish,1,4,4.486401117765209
yourself,1,76,0.23847360432162423
manners,1,32,1.4864011177652097
likely,1,51,0.813975775793714
throwing,1,13,2.7859613996241173
wise,1,22,2.0269694991279126
beats,1,1,6.48640111776521
folly,1,14,2.6790461957076057
